0,2000,0
1,2000,0
2,2000,0
3,2000,0
4,2000,0
5,2000,0
6,2000,0
7,2000,0
8,2000,0
9,2000,0
10,2000,0
11,2000,0
12,2000,0
13,2000,0
14,2000,0
15,2000,0
16,2000,0
17,2000,0
18,2000,0
19,2000,0
20,2000,0
21,2000,0
22,2000,0
23,2000,0
24,2000,0
25,2000,0
26,2000,0
27,2000,0
28,2000,0
29,2000,0
30,2000,0
31,2000,0
32,2000,0
33,2000,0
34,2000,0
35,2000,0
36,2000,0
37,2000,0
38,1,1
39,1000,1
40,1000,1
41,2000,0
42,2000,0
43,2000,0
44,2000,0
45,2000,0
46,2000,0
47,2000,0
48,2000,0
49,2000,0
50,2000,0
51,2000,0
52,1,3
53,2,1
54,2,1
55,1,3
56,2000,0
57,2000,0
58,2000,0
59,2000,0
60,2000,0
61,2000,0
62,1,3
63,1000,1
64,2,3
65,2000,0
66,2000,0
67,1,1
68,1000,1
69,2000,0
70,1,3
71,2000,0
72,2000,0
73,2000,0
74,2000,0
75,2000,0
76,1,1
77,2000,0
78,2000,0
79,1000,1
80,1,1
81,0,3
82,1,1
83,1,3
84,2000,0
85,1000,1
86,2000,0
87,2000,0
88,2000,0
89,2000,0
90,2000,0
91,2000,0
92,1000,1
93,2000,0
94,2,3
95,2,1
96,2000,0
97,2000,0
98,2000,0
99,1,1
100,3,3
101,2,1
102,2000,0
103,2000,0
104,2000,0
105,2000,0
106,2000,0
107,1,1
108,1,3
109,1000,1
110,2,1
111,2000,0
112,2000,0
113,2000,0
114,1000,1
115,1000,1
116,2000,0
117,2000,0
118,2000,0
119,2000,0
120,2000,0
121,2000,0
122,2000,0
123,2000,0
124,2000,0
125,2000,0
126,1000,1
127,2,1
128,1,3
129,1,3
130,2,1
131,2000,0
132,2000,0
133,2000,0
134,2000,0
135,2000,0
136,2000,0
137,2000,0
138,2000,0
139,2000,0
140,2,3
141,2000,0
142,1000,1
143,1,1
144,2000,0
145,2000,0
146,2000,0
147,2000,0
148,2000,0
149,2000,0
150,2000,0
151,2000,0
152,2000,0
153,1000,1
154,2000,0
155,1000,1
156,2000,0
157,2000,0
158,2000,0
159,2000,0
160,2000,0
161,2000,0
162,2000,0
163,2000,0
164,2000,0
165,2000,0
166,2000,0
167,2000,0
168,2000,0
169,2000,0
170,2,3
171,2000,0
172,1000,1
173,1,1
174,2000,0
175,2000,0
176,2000,0
177,2000,0
178,2000,0
179,2000,0
180,2000,0
181,2000,0
182,2000,0
183,2000,0
184,2000,0
185,1,1
186,1000,1
187,2,1
188,1,3
189,0,1
190,2000,0
191,2000,0
192,2000,0
193,2000,0
194,2000,0
195,2000,0
196,2000,0
197,1,1
198,1,3
199,0,1
200,1,1
201,2000,0
202,2000,0
203,2,1
204,1,1
205,2000,0
206,2000,0
207,2000,0
208,2000,0
209,2000,0
210,2000,0
211,2000,0
212,2,1
213,1000,1
214,1,3
215,2000,0
216,2000,0
217,2000,0
218,1000,1
219,1000,1
220,1,3
221,2000,0
222,2000,0
223,2000,0
224,2000,0
225,2000,0
226,2000,0
227,1000,1
228,3,3
229,2000,0
230,2000,0
231,2000,0
232,2000,0
233,2000,0
234,2,3
235,2000,0
236,2000,0
237,2000,0
238,2000,0
239,2000,0
240,2000,0
241,2000,0
242,2000,0
243,1000,1
244,2000,0
245,2000,0
246,2000,0
247,2000,0
248,2000,0
249,1000,1
250,2000,0
251,2000,0
252,2000,0
253,2000,0
254,2000,0
255,2000,0
256,2000,0
257,2000,0
258,2000,0
259,2000,0
260,2000,0
261,2000,0
262,2000,0
263,2000,0
264,2000,0
265,2000,0
266,2000,0
267,2000,0
268,2000,0
269,2000,0
270,2000,0
271,2000,0
272,2000,0
273,2000,0
274,2000,0
275,2000,0
276,2000,0
277,2000,0
278,2000,0
279,2000,0
280,2000,0
281,2000,0
282,2000,0
283,2000,0
284,2000,0
285,2000,0
286,2000,0
287,2000,0
288,2000,0
289,2000,0
290,2000,0
291,2000,0
292,2000,0
293,2000,0
294,2000,0
295,2000,0
296,2000,0
297,2000,0
298,2000,0
299,2000,0
300,2000,0
301,2000,0
302,2000,0
303,2000,0
304,2000,0
305,2000,0
306,2000,0
307,2000,0
308,2000,0
309,2000,0
310,2000,0
311,2000,0
312,2000,0
313,2000,0
314,2000,0
